6170	6200
6158	6200
6157	6200
6156	6200
6156	6200
6156	6200
6156	6200
6156	6200
6156	6200
6156	6200
6156	6200
6156	6200
6154	6200
6154	6200
6154	6200
6154	6200
6154	6200
6151	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6150	6200
6149	6200
6147	6200
6147	6200
6147	6200
6147	6200
6147	6200
6146	6200
6143	6200
6143	6200
6143	6200
6142	6200
6142	6200
6142	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
6141	6200
