52939	53346
52809	53346
52778	53346
52648	53346
52625	53346
52625	53346
52584	53346
52580	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52556	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52553	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52552	53346
52540	53346
52540	53346
52540	53346
52540	53346
52538	53346
52538	53346
